Date,RATE A,RATE B,RATE C,Load
01/01/2024 13.00,0.0,0.0,0.0,0.0
01/01/2024 13.15,0.0,0.0,0.0,0.0
01/01/2024 13.30,0.0,0.0,0.0,0.0
01/01/2024 13.45,0.0,0.0,0.0,0.0
01/01/2024 14.00,0.0,0.0,0.0,0.0
01/01/2024 14.15,0.0,0.0,0.0,0.0
01/01/2024 14.30,0.0,0.0,0.0,0.0
01/01/2024 14.45,0.0,0.0,0.0,0.0
01/01/2024 15.00,0.0,0.0,0.0,0.0
01/01/2024 15.15,0.0,0.0,0.0,0.0
01/01/2024 15.30,0.0,0.0,0.0,0.0
01/01/2024 15.45,0.0,0.0,0.0,0.0
01/01/2024 16.00,0.0,0.0,0.0,0.0
01/01/2024 16.15,0.0,0.0,0.0,0.0
01/01/2024 16.30,0.0,0.0,0.0,0.0
01/01/2024 16.45,0.0,0.0,0.0,0.0
01/01/2024 17.00,0.0,0.0,12.0,12.0
01/01/2024 17.15,0.0,0.0,12.0,12.0
01/01/2024 17.30,0.0,0.0,48.0,48.0
01/01/2024 17.45,0.0,0.0,72.0,72.0
01/01/2024 18.00,0.0,0.0,84.0,84.0
01/01/2024 18.15,0.0,0.0,84.0,84.0
01/01/2024 18.30,0.0,0.0,84.0,84.0
01/01/2024 18.45,0.0,0.0,84.0,84.0
01/01/2024 19.00,0.0,0.0,84.0,84.0
01/01/2024 19.15,0.0,0.0,84.0,84.0
01/01/2024 19.30,0.0,0.0,84.0,84.0
01/01/2024 19.45,0.0,0.0,84.0,84.0
01/01/2024 20.00,0.0,0.0,84.0,84.0
01/01/2024 20.15,0.0,0.0,84.0,84.0
01/01/2024 20.30,0.0,0.0,96.0,96.0
01/01/2024 20.45,0.0,0.0,72.0,72.0
01/01/2024 21.00,0.0,0.0,84.0,84.0
01/01/2024 21.15,0.0,0.0,72.0,72.0
01/01/2024 21.30,0.0,0.0,84.0,84.0
01/01/2024 21.45,0.0,0.0,84.0,84.0
01/01/2024 22.00,0.0,0.0,72.0,72.0
01/01/2024 22.15,0.0,0.0,72.0,72.0
01/01/2024 22.30,0.0,0.0,84.0,84.0
01/01/2024 22.45,0.0,0.0,72.0,72.0
01/01/2024 23.00,0.0,0.0,72.0,72.0
01/01/2024 23.15,0.0,0.0,84.0,84.0
01/01/2024 23.30,0.0,0.0,72.0,72.0
01/01/2024 23.45,0.0,0.0,72.0,72.0
02/01/2024 00.00,0.0,72.0,0.0,72.0
02/01/2024 00.15,0.0,72.0,0.0,72.0
02/01/2024 00.30,0.0,84.0,0.0,84.0
02/01/2024 00.45,0.0,96.0,0.0,96.0
02/01/2024 01.00,0.0,72.0,0.0,72.0
02/01/2024 01.15,0.0,72.0,0.0,72.0
02/01/2024 01.30,0.0,72.0,0.0,72.0
02/01/2024 01.45,0.0,84.0,0.0,84.0
02/01/2024 02.00,0.0,72.0,0.0,72.0
02/01/2024 02.15,0.0,84.0,0.0,84.0
02/01/2024 02.30,0.0,84.0,0.0,84.0
02/01/2024 02.45,0.0,72.0,0.0,72.0
02/01/2024 03.00,0.0,72.0,0.0,72.0
02/01/2024 03.15,0.0,72.0,0.0,72.0
02/01/2024 03.30,0.0,72.0,0.0,72.0
02/01/2024 03.45,0.0,72.0,0.0,72.0
02/01/2024 04.00,0.0,84.0,0.0,84.0
02/01/2024 04.15,0.0,72.0,0.0,72.0
02/01/2024 04.30,0.0,84.0,0.0,84.0
02/01/2024 04.45,0.0,72.0,0.0,72.0
02/01/2024 05.00,0.0,84.0,0.0,84.0
02/01/2024 05.15,0.0,96.0,0.0,96.0
02/01/2024 05.30,0.0,72.0,0.0,72.0
02/01/2024 05.45,0.0,84.0,0.0,84.0
02/01/2024 06.00,0.0,72.0,0.0,72.0
02/01/2024 06.15,0.0,72.0,0.0,72.0
02/01/2024 06.30,0.0,72.0,0.0,72.0
02/01/2024 06.45,0.0,36.0,0.0,36.0
02/01/2024 07.00,0.0,24.0,0.0,24.0
02/01/2024 07.15,0.0,0.0,0.0,0.0
02/01/2024 07.30,0.0,0.0,0.0,0.0
02/01/2024 07.45,0.0,0.0,0.0,0.0
02/01/2024 08.00,0.0,0.0,0.0,0.0
02/01/2024 08.15,0.0,0.0,0.0,0.0
02/01/2024 08.30,0.0,0.0,0.0,0.0
02/01/2024 08.45,0.0,0.0,0.0,0.0
02/01/2024 09.00,0.0,0.0,0.0,0.0
02/01/2024 09.15,0.0,0.0,0.0,0.0
02/01/2024 09.30,0.0,0.0,0.0,0.0
02/01/2024 09.45,0.0,0.0,0.0,0.0
02/01/2024 10.00,0.0,0.0,0.0,0.0
02/01/2024 10.15,0.0,0.0,0.0,0.0
02/01/2024 10.30,0.0,0.0,0.0,0.0
02/01/2024 10.45,0.0,0.0,0.0,0.0
02/01/2024 11.00,0.0,0.0,0.0,0.0
02/01/2024 11.15,0.0,0.0,0.0,0.0
02/01/2024 11.30,0.0,0.0,0.0,0.0
02/01/2024 11.45,0.0,0.0,0.0,0.0
02/01/2024 12.00,0.0,0.0,0.0,0.0
02/01/2024 12.15,0.0,0.0,0.0,0.0
02/01/2024 12.30,0.0,0.0,0.0,0.0
02/01/2024 12.45,0.0,0.0,0.0,0.0
02/01/2024 13.00,0.0,0.0,0.0,0.0
02/01/2024 13.15,0.0,0.0,0.0,0.0
02/01/2024 13.30,0.0,0.0,0.0,0.0
02/01/2024 13.45,0.0,0.0,0.0,0.0
02/01/2024 14.00,0.0,0.0,0.0,0.0
02/01/2024 14.15,12.0,0.0,0.0,12.0
02/01/2024 14.30,0.0,0.0,0.0,0.0
02/01/2024 14.45,0.0,0.0,0.0,0.0
02/01/2024 15.00,0.0,0.0,0.0,0.0
02/01/2024 15.15,0.0,0.0,0.0,0.0
02/01/2024 15.30,12.0,0.0,0.0,12.0
02/01/2024 15.45,24.0,0.0,0.0,24.0
02/01/2024 16.00,72.0,0.0,0.0,72.0
02/01/2024 16.15,72.0,0.0,0.0,72.0
02/01/2024 16.30,0.0,0.0,0.0,0.0
02/01/2024 16.45,24.0,0.0,0.0,24.0
02/01/2024 17.00,24.0,0.0,0.0,24.0
02/01/2024 17.15,96.0,0.0,0.0,96.0
02/01/2024 17.30,120.0,0.0,0.0,120.0
02/01/2024 17.45,156.0,0.0,0.0,156.0
02/01/2024 18.00,132.0,0.0,0.0,132.0
02/01/2024 18.15,132.0,0.0,0.0,132.0
02/01/2024 18.30,144.0,0.0,0.0,144.0
02/01/2024 18.45,180.0,0.0,0.0,180.0
02/01/2024 19.00,192.0,0.0,0.0,192.0
02/01/2024 19.15,192.0,0.0,0.0,192.0
02/01/2024 19.30,240.0,0.0,0.0,240.0
02/01/2024 19.45,264.0,0.0,0.0,264.0
02/01/2024 20.00,276.0,0.0,0.0,276.0
02/01/2024 20.15,324.0,0.0,0.0,324.0
02/01/2024 20.30,384.0,0.0,0.0,384.0
02/01/2024 20.45,348.0,0.0,0.0,348.0
02/01/2024 21.00,672.0,0.0,0.0,672.0
02/01/2024 21.15,1152.0,0.0,0.0,1152.0
02/01/2024 21.30,1740.0,0.0,0.0,1740.0
02/01/2024 21.45,1896.0,0.0,0.0,1896.0
02/01/2024 22.00,0.0,1992.0,0.0,1992.0
02/01/2024 22.15,0.0,1812.0,0.0,1812.0
02/01/2024 22.30,0.0,1944.0,0.0,1944.0
02/01/2024 22.45,0.0,1860.0,0.0,1860.0
02/01/2024 23.00,0.0,2016.0,0.0,2016.0
02/01/2024 23.15,0.0,2016.0,0.0,2016.0
02/01/2024 23.30,0.0,1812.0,0.0,1812.0
02/01/2024 23.45,0.0,1284.0,0.0,1284.0
03/01/2024 00.00,0.0,1092.0,0.0,1092.0
03/01/2024 00.15,0.0,1020.0,0.0,1020.0
03/01/2024 00.30,0.0,1020.0,0.0,1020.0
03/01/2024 00.45,0.0,1032.0,0.0,1032.0
03/01/2024 01.00,0.0,1020.0,0.0,1020.0
03/01/2024 01.15,0.0,1020.0,0.0,1020.0
03/01/2024 01.30,0.0,1032.0,0.0,1032.0
03/01/2024 01.45,0.0,1008.0,0.0,1008.0
03/01/2024 02.00,0.0,1020.0,0.0,1020.0
03/01/2024 02.15,0.0,1020.0,0.0,1020.0
03/01/2024 02.30,0.0,996.0,0.0,996.0
03/01/2024 02.45,0.0,984.0,0.0,984.0
03/01/2024 03.00,0.0,936.0,0.0,936.0
03/01/2024 03.15,0.0,936.0,0.0,936.0
03/01/2024 03.30,0.0,936.0,0.0,936.0
03/01/2024 03.45,0.0,888.0,0.0,888.0
03/01/2024 04.00,0.0,912.0,0.0,912.0
03/01/2024 04.15,0.0,900.0,0.0,900.0
03/01/2024 04.30,0.0,876.0,0.0,876.0
03/01/2024 04.45,0.0,888.0,0.0,888.0
03/01/2024 05.00,0.0,900.0,0.0,900.0
03/01/2024 05.15,0.0,876.0,0.0,876.0
03/01/2024 05.30,0.0,912.0,0.0,912.0
03/01/2024 05.45,0.0,1056.0,0.0,1056.0
03/01/2024 06.00,0.0,1440.0,0.0,1440.0
03/01/2024 06.15,0.0,1632.0,0.0,1632.0
03/01/2024 06.30,0.0,1236.0,0.0,1236.0
03/01/2024 06.45,0.0,1440.0,0.0,1440.0
03/01/2024 07.00,0.0,1140.0,0.0,1140.0
03/01/2024 07.15,0.0,972.0,0.0,972.0
03/01/2024 07.30,0.0,996.0,0.0,996.0
03/01/2024 07.45,0.0,864.0,0.0,864.0
03/01/2024 08.00,0.0,1236.0,0.0,1236.0
03/01/2024 08.15,0.0,1620.0,0.0,1620.0
03/01/2024 08.30,0.0,1320.0,0.0,1320.0
03/01/2024 08.45,0.0,1200.0,0.0,1200.0
03/01/2024 09.00,936.0,0.0,0.0,936.0
03/01/2024 09.15,1440.0,0.0,0.0,1440.0
03/01/2024 09.30,540.0,0.0,0.0,540.0
03/01/2024 09.45,276.0,0.0,0.0,276.0
03/01/2024 10.00,0.0,0.0,0.0,0.0
03/01/2024 10.15,0.0,0.0,0.0,0.0
03/01/2024 10.30,0.0,0.0,0.0,0.0
03/01/2024 10.45,0.0,0.0,0.0,0.0
03/01/2024 11.00,12.0,0.0,0.0,12.0
03/01/2024 11.15,12.0,0.0,0.0,12.0
03/01/2024 11.30,0.0,0.0,0.0,0.0
03/01/2024 11.45,0.0,0.0,0.0,0.0
03/01/2024 12.00,12.0,0.0,0.0,12.0
03/01/2024 12.15,12.0,0.0,0.0,12.0
03/01/2024 12.30,0.0,0.0,0.0,0.0
03/01/2024 12.45,12.0,0.0,0.0,12.0
03/01/2024 13.00,12.0,0.0,0.0,12.0
03/01/2024 13.15,120.0,0.0,0.0,120.0
03/01/2024 13.30,12.0,0.0,0.0,12.0
03/01/2024 13.45,48.0,0.0,0.0,48.0
03/01/2024 14.00,36.0,0.0,0.0,36.0
03/01/2024 14.15,36.0,0.0,0.0,36.0
03/01/2024 14.30,600.0,0.0,0.0,600.0
03/01/2024 14.45,720.0,0.0,0.0,720.0
03/01/2024 15.00,660.0,0.0,0.0,660.0
03/01/2024 15.15,924.0,0.0,0.0,924.0
03/01/2024 15.30,948.0,0.0,0.0,948.0
03/01/2024 15.45,804.0,0.0,0.0,804.0
03/01/2024 16.00,1128.0,0.0,0.0,1128.0
03/01/2024 16.15,960.0,0.0,0.0,960.0
03/01/2024 16.30,1248.0,0.0,0.0,1248.0
03/01/2024 16.45,1656.0,0.0,0.0,1656.0
03/01/2024 17.00,1944.0,0.0,0.0,1944.0
03/01/2024 17.15,1716.0,0.0,0.0,1716.0
03/01/2024 17.30,1968.0,0.0,0.0,1968.0
03/01/2024 17.45,2160.0,0.0,0.0,2160.0
03/01/2024 18.00,2472.0,0.0,0.0,2472.0
03/01/2024 18.15,2268.0,0.0,0.0,2268.0
03/01/2024 18.30,1704.0,0.0,0.0,1704.0
03/01/2024 18.45,1044.0,0.0,0.0,1044.0
03/01/2024 19.00,540.0,0.0,0.0,540.0
03/01/2024 19.15,600.0,0.0,0.0,600.0
03/01/2024 19.30,732.0,0.0,0.0,732.0
03/01/2024 19.45,720.0,0.0,0.0,720.0
03/01/2024 20.00,744.0,0.0,0.0,744.0
03/01/2024 20.15,888.0,0.0,0.0,888.0
03/01/2024 20.30,1608.0,0.0,0.0,1608.0
03/01/2024 20.45,1908.0,0.0,0.0,1908.0
03/01/2024 21.00,1872.0,0.0,0.0,1872.0
03/01/2024 21.15,2304.0,0.0,0.0,2304.0
03/01/2024 21.30,2556.0,0.0,0.0,2556.0
03/01/2024 21.45,2400.0,0.0,0.0,2400.0
03/01/2024 22.00,0.0,2412.0,0.0,2412.0
03/01/2024 22.15,0.0,2352.0,0.0,2352.0
03/01/2024 22.30,0.0,2232.0,0.0,2232.0
03/01/2024 22.45,0.0,1980.0,0.0,1980.0
03/01/2024 23.00,0.0,1704.0,0.0,1704.0
03/01/2024 23.15,0.0,1824.0,0.0,1824.0
03/01/2024 23.30,0.0,1740.0,0.0,1740.0
03/01/2024 23.45,0.0,1728.0,0.0,1728.0
04/01/2024 00.00,0.0,1776.0,0.0,1776.0
04/01/2024 00.15,0.0,1848.0,0.0,1848.0
04/01/2024 00.30,0.0,1884.0,0.0,1884.0
04/01/2024 00.45,0.0,1776.0,0.0,1776.0
04/01/2024 01.00,0.0,2016.0,0.0,2016.0
04/01/2024 01.15,0.0,2424.0,0.0,2424.0
04/01/2024 01.30,0.0,2340.0,0.0,2340.0
04/01/2024 01.45,0.0,2076.0,0.0,2076.0
04/01/2024 02.00,0.0,1380.0,0.0,1380.0
04/01/2024 02.15,0.0,1536.0,0.0,1536.0
04/01/2024 02.30,0.0,2040.0,0.0,2040.0
04/01/2024 02.45,0.0,1872.0,0.0,1872.0
04/01/2024 03.00,0.0,2112.0,0.0,2112.0
04/01/2024 03.15,0.0,1728.0,0.0,1728.0
04/01/2024 03.30,0.0,1656.0,0.0,1656.0
04/01/2024 03.45,0.0,1752.0,0.0,1752.0
04/01/2024 04.00,0.0,1752.0,0.0,1752.0
04/01/2024 04.15,0.0,1632.0,0.0,1632.0
04/01/2024 04.30,0.0,1764.0,0.0,1764.0
04/01/2024 04.45,0.0,1872.0,0.0,1872.0
04/01/2024 05.00,0.0,1668.0,0.0,1668.0
04/01/2024 05.15,0.0,1200.0,0.0,1200.0
04/01/2024 05.30,0.0,1260.0,0.0,1260.0
04/01/2024 05.45,0.0,1428.0,0.0,1428.0
04/01/2024 06.00,0.0,1392.0,0.0,1392.0
04/01/2024 06.15,0.0,1392.0,0.0,1392.0
04/01/2024 06.30,0.0,1512.0,0.0,1512.0
04/01/2024 06.45,0.0,1452.0,0.0,1452.0
04/01/2024 07.00,0.0,1008.0,0.0,1008.0
04/01/2024 07.15,0.0,792.0,0.0,792.0
04/01/2024 07.30,0.0,588.0,0.0,588.0
04/01/2024 07.45,0.0,228.0,0.0,228.0
04/01/2024 08.00,0.0,264.0,0.0,264.0
04/01/2024 08.15,0.0,696.0,0.0,696.0
04/01/2024 08.30,0.0,852.0,0.0,852.0
04/01/2024 08.45,0.0,1104.0,0.0,1104.0
04/01/2024 09.00,1380.0,0.0,0.0,1380.0
04/01/2024 09.15,936.0,0.0,0.0,936.0
04/01/2024 09.30,408.0,0.0,0.0,408.0
04/01/2024 09.45,564.0,0.0,0.0,564.0
04/01/2024 10.00,192.0,0.0,0.0,192.0
04/01/2024 10.15,552.0,0.0,0.0,552.0
04/01/2024 10.30,360.0,0.0,0.0,360.0
04/01/2024 10.45,168.0,0.0,0.0,168.0
04/01/2024 11.00,384.0,0.0,0.0,384.0
04/01/2024 11.15,360.0,0.0,0.0,360.0
04/01/2024 11.30,348.0,0.0,0.0,348.0
04/01/2024 11.45,228.0,0.0,0.0,228.0
04/01/2024 12.00,180.0,0.0,0.0,180.0
04/01/2024 12.15,168.0,0.0,0.0,168.0
04/01/2024 12.30,252.0,0.0,0.0,252.0
04/01/2024 12.45,192.0,0.0,0.0,192.0
04/01/2024 13.00,264.0,0.0,0.0,264.0
04/01/2024 13.15,228.0,0.0,0.0,228.0
04/01/2024 13.30,264.0,0.0,0.0,264.0
04/01/2024 13.45,564.0,0.0,0.0,564.0
04/01/2024 14.00,684.0,0.0,0.0,684.0
04/01/2024 14.15,636.0,0.0,0.0,636.0
04/01/2024 14.30,1380.0,0.0,0.0,1380.0
04/01/2024 14.45,1368.0,0.0,0.0,1368.0
04/01/2024 15.00,756.0,0.0,0.0,756.0
04/01/2024 15.15,480.0,0.0,0.0,480.0
04/01/2024 15.30,684.0,0.0,0.0,684.0
04/01/2024 15.45,636.0,0.0,0.0,636.0
04/01/2024 16.00,288.0,0.0,0.0,288.0
04/01/2024 16.15,156.0,0.0,0.0,156.0
04/01/2024 16.30,252.0,0.0,0.0,252.0
04/01/2024 16.45,288.0,0.0,0.0,288.0
04/01/2024 17.00,312.0,0.0,0.0,312.0
04/01/2024 17.15,264.0,0.0,0.0,264.0
04/01/2024 17.30,396.0,0.0,0.0,396.0
04/01/2024 17.45,420.0,0.0,0.0,420.0
04/01/2024 18.00,336.0,0.0,0.0,336.0
04/01/2024 18.15,360.0,0.0,0.0,360.0
04/01/2024 18.30,324.0,0.0,0.0,324.0
04/01/2024 18.45,324.0,0.0,0.0,324.0
04/01/2024 19.00,360.0,0.0,0.0,360.0
04/01/2024 19.15,324.0,0.0,0.0,324.0
04/01/2024 19.30,360.0,0.0,0.0,360.0
04/01/2024 19.45,504.0,0.0,0.0,504.0
04/01/2024 20.00,840.0,0.0,0.0,840.0
04/01/2024 20.15,1224.0,0.0,0.0,1224.0
04/01/2024 20.30,1848.0,0.0,0.0,1848.0
04/01/2024 20.45,1512.0,0.0,0.0,1512.0
04/01/2024 21.00,1728.0,0.0,0.0,1728.0
04/01/2024 21.15,1776.0,0.0,0.0,1776.0
04/01/2024 21.30,2004.0,0.0,0.0,2004.0
04/01/2024 21.45,1452.0,0.0,0.0,1452.0
04/01/2024 22.00,0.0,1260.0,0.0,1260.0
04/01/2024 22.15,0.0,1320.0,0.0,1320.0
04/01/2024 22.30,0.0,1500.0,0.0,1500.0
04/01/2024 22.45,0.0,1644.0,0.0,1644.0
04/01/2024 23.00,0.0,1536.0,0.0,1536.0
04/01/2024 23.15,0.0,1476.0,0.0,1476.0
04/01/2024 23.30,0.0,1536.0,0.0,1536.0
04/01/2024 23.45,0.0,1620.0,0.0,1620.0
05/01/2024 00.00,0.0,1560.0,0.0,1560.0
05/01/2024 00.15,0.0,1512.0,0.0,1512.0
05/01/2024 00.30,0.0,1560.0,0.0,1560.0
05/01/2024 00.45,0.0,1548.0,0.0,1548.0
05/01/2024 01.00,0.0,1512.0,0.0,1512.0
05/01/2024 01.15,0.0,1512.0,0.0,1512.0
05/01/2024 01.30,0.0,1764.0,0.0,1764.0
05/01/2024 01.45,0.0,2112.0,0.0,2112.0
05/01/2024 02.00,0.0,2268.0,0.0,2268.0
05/01/2024 02.15,0.0,2424.0,0.0,2424.0
05/01/2024 02.30,0.0,2256.0,0.0,2256.0
05/01/2024 02.45,0.0,2496.0,0.0,2496.0
05/01/2024 03.00,0.0,2460.0,0.0,2460.0
05/01/2024 03.15,0.0,2400.0,0.0,2400.0
05/01/2024 03.30,0.0,2388.0,0.0,2388.0
05/01/2024 03.45,0.0,2508.0,0.0,2508.0
05/01/2024 04.00,0.0,2232.0,0.0,2232.0
05/01/2024 04.15,0.0,1860.0,0.0,1860.0
05/01/2024 04.30,0.0,1992.0,0.0,1992.0
05/01/2024 04.45,0.0,2040.0,0.0,2040.0
05/01/2024 05.00,0.0,1896.0,0.0,1896.0
05/01/2024 05.15,0.0,1992.0,0.0,1992.0
05/01/2024 05.30,0.0,1968.0,0.0,1968.0
05/01/2024 05.45,0.0,1704.0,0.0,1704.0
05/01/2024 06.00,0.0,1452.0,0.0,1452.0
05/01/2024 06.15,0.0,1428.0,0.0,1428.0
05/01/2024 06.30,0.0,1212.0,0.0,1212.0
05/01/2024 06.45,0.0,960.0,0.0,960.0
05/01/2024 07.00,0.0,1320.0,0.0,1320.0
05/01/2024 07.15,0.0,924.0,0.0,924.0
05/01/2024 07.30,0.0,1056.0,0.0,1056.0
05/01/2024 07.45,0.0,1596.0,0.0,1596.0
05/01/2024 08.00,0.0,1308.0,0.0,1308.0
05/01/2024 08.15,0.0,1128.0,0.0,1128.0
05/01/2024 08.30,0.0,1056.0,0.0,1056.0
05/01/2024 08.45,0.0,1104.0,0.0,1104.0
05/01/2024 09.00,948.0,0.0,0.0,948.0
05/01/2024 09.15,936.0,0.0,0.0,936.0
05/01/2024 09.30,972.0,0.0,0.0,972.0
05/01/2024 09.45,672.0,0.0,0.0,672.0
05/01/2024 10.00,348.0,0.0,0.0,348.0
05/01/2024 10.15,504.0,0.0,0.0,504.0
05/01/2024 10.30,360.0,0.0,0.0,360.0
05/01/2024 10.45,372.0,0.0,0.0,372.0
05/01/2024 11.00,372.0,0.0,0.0,372.0
05/01/2024 11.15,264.0,0.0,0.0,264.0
05/01/2024 11.30,240.0,0.0,0.0,240.0
05/01/2024 11.45,204.0,0.0,0.0,204.0
05/01/2024 12.00,192.0,0.0,0.0,192.0
05/01/2024 12.15,360.0,0.0,0.0,360.0
05/01/2024 12.30,504.0,0.0,0.0,504.0
05/01/2024 12.45,768.0,0.0,0.0,768.0
05/01/2024 13.00,384.0,0.0,0.0,384.0
05/01/2024 13.15,552.0,0.0,0.0,552.0
05/01/2024 13.30,576.0,0.0,0.0,576.0
05/01/2024 13.45,600.0,0.0,0.0,600.0
05/01/2024 14.00,780.0,0.0,0.0,780.0
05/01/2024 14.15,804.0,0.0,0.0,804.0
05/01/2024 14.30,876.0,0.0,0.0,876.0
05/01/2024 14.45,804.0,0.0,0.0,804.0
05/01/2024 15.00,828.0,0.0,0.0,828.0
05/01/2024 15.15,804.0,0.0,0.0,804.0
05/01/2024 15.30,732.0,0.0,0.0,732.0
05/01/2024 15.45,744.0,0.0,0.0,744.0
05/01/2024 16.00,1032.0,0.0,0.0,1032.0
05/01/2024 16.15,1320.0,0.0,0.0,1320.0
05/01/2024 16.30,1128.0,0.0,0.0,1128.0
05/01/2024 16.45,1080.0,0.0,0.0,1080.0
05/01/2024 17.00,1440.0,0.0,0.0,1440.0
05/01/2024 17.15,1896.0,0.0,0.0,1896.0
05/01/2024 17.30,1644.0,0.0,0.0,1644.0
05/01/2024 17.45,1932.0,0.0,0.0,1932.0
05/01/2024 18.00,1944.0,0.0,0.0,1944.0
05/01/2024 18.15,1896.0,0.0,0.0,1896.0
05/01/2024 18.30,1992.0,0.0,0.0,1992.0
05/01/2024 18.45,2340.0,0.0,0.0,2340.0
05/01/2024 19.00,2544.0,0.0,0.0,2544.0
05/01/2024 19.15,1932.0,0.0,0.0,1932.0
05/01/2024 19.30,1764.0,0.0,0.0,1764.0
05/01/2024 19.45,1920.0,0.0,0.0,1920.0
05/01/2024 20.00,1896.0,0.0,0.0,1896.0
05/01/2024 20.15,1740.0,0.0,0.0,1740.0
05/01/2024 20.30,2112.0,0.0,0.0,2112.0
05/01/2024 20.45,1920.0,0.0,0.0,1920.0
05/01/2024 21.00,1632.0,0.0,0.0,1632.0
05/01/2024 21.15,1776.0,0.0,0.0,1776.0
05/01/2024 21.30,1680.0,0.0,0.0,1680.0
05/01/2024 21.45,1752.0,0.0,0.0,1752.0
05/01/2024 22.00,0.0,1500.0,0.0,1500.0
05/01/2024 22.15,0.0,1692.0,0.0,1692.0
05/01/2024 22.30,0.0,1584.0,0.0,1584.0
05/01/2024 22.45,0.0,1800.0,0.0,1800.0
05/01/2024 23.00,0.0,1776.0,0.0,1776.0
05/01/2024 23.15,0.0,1752.0,0.0,1752.0
05/01/2024 23.30,0.0,1692.0,0.0,1692.0
05/01/2024 23.45,0.0,1788.0,0.0,1788.0
06/01/2024 00.00,0.0,0.0,1620.0,1620.0
06/01/2024 00.15,0.0,0.0,1728.0,1728.0
06/01/2024 00.30,0.0,0.0,1620.0,1620.0
06/01/2024 00.45,0.0,0.0,1668.0,1668.0
06/01/2024 01.00,0.0,0.0,1656.0,1656.0
06/01/2024 01.15,0.0,0.0,1620.0,1620.0
06/01/2024 01.30,0.0,0.0,1656.0,1656.0
06/01/2024 01.45,0.0,0.0,1620.0,1620.0
06/01/2024 02.00,0.0,0.0,1680.0,1680.0
06/01/2024 02.15,0.0,0.0,1608.0,1608.0
06/01/2024 02.30,0.0,0.0,1620.0,1620.0
06/01/2024 02.45,0.0,0.0,1668.0,1668.0
06/01/2024 03.00,0.0,0.0,1608.0,1608.0
06/01/2024 03.15,0.0,0.0,1692.0,1692.0
06/01/2024 03.30,0.0,0.0,1704.0,1704.0
06/01/2024 03.45,0.0,0.0,1476.0,1476.0
06/01/2024 04.00,0.0,0.0,1740.0,1740.0
06/01/2024 04.15,0.0,0.0,1704.0,1704.0
06/01/2024 04.30,0.0,0.0,1608.0,1608.0
06/01/2024 04.45,0.0,0.0,1656.0,1656.0
06/01/2024 05.00,0.0,0.0,1524.0,1524.0
06/01/2024 05.15,0.0,0.0,1728.0,1728.0
