Date,Load
01/01/2022 0:00,242.8
01/01/2022 0:05,282.48
01/01/2022 0:10,294.05334
01/01/2022 0:15,299.84003
01/01/2022 0:20,303.56802
01/01/2022 0:25,306.01334
01/01/2022 0:30,318.84
01/01/2022 0:35,318.34668
01/01/2022 0:40,318.41336
01/01/2022 0:45,305.24
01/01/2022 0:50,291.48
01/01/2022 0:55,278.13336
01/01/2022 1:00,264.12003
01/01/2022 1:05,250.58667
01/01/2022 1:10,236.57332
01/01/2022 1:15,236.38667
01/01/2022 1:20,236.33333
01/01/2022 1:25,236.17332
01/01/2022 1:30,249.53333
01/01/2022 1:35,262.92
01/01/2022 1:40,277
01/01/2022 1:45,290.0533
01/01/2022 1:50,303.57333
01/01/2022 1:55,316.58667
01/01/2022 2:00,309.97336
01/01/2022 2:05,303.30667
01/01/2022 2:10,296.9467
01/01/2022 2:15,290.52
01/01/2022 2:20,270.4
01/01/2022 2:25,250.3733
01/01/2022 2:30,237.09332
01/01/2022 2:35,237.05333
01/01/2022 2:40,222.84001
01/01/2022 2:45,209.33333
01/01/2022 2:50,209.0933
01/01/2022 2:55,209
01/01/2022 3:00,215.56
01/01/2022 3:05,220.62666
01/01/2022 3:10,241.21332
01/01/2022 3:15,261.46664
01/01/2022 3:20,275.28
01/01/2022 3:25,282.42667
01/01/2022 3:30,282.38666
01/01/2022 3:35,270.26666
01/01/2022 3:40,256.56
01/01/2022 3:45,256.69333
01/01/2022 3:50,263.7333
01/01/2022 3:55,277.14667
01/01/2022 4:00,290.62665
01/01/2022 4:05,304.45334
01/01/2022 4:10,318.29333
01/01/2022 4:15,318.01334
01/01/2022 4:20,317.97336
01/01/2022 4:25,317.8933
01/01/2022 4:30,318.22665
01/01/2022 4:35,318.08
01/01/2022 4:40,317.92
01/01/2022 4:45,318.44
01/01/2022 4:50,318
01/01/2022 4:55,317.89334
01/01/2022 5:00,317.6
01/01/2022 5:05,317.73334
01/01/2022 5:10,318.12
01/01/2022 5:15,304.33334
01/01/2022 5:20,290.90668
01/01/2022 5:25,277.25333
01/01/2022 5:30,263.6
01/01/2022 5:35,249.83998
01/01/2022 5:40,235.72002
01/01/2022 5:45,236.05334
01/01/2022 5:50,249.72002
01/01/2022 5:55,263.65332
01/01/2022 6:00,277.6133
01/01/2022 6:05,291.1067
01/01/2022 6:10,304.77335
01/01/2022 6:15,304.42667
01/01/2022 6:20,290.88
01/01/2022 6:25,277.01334
01/01/2022 6:30,263.22665
01/01/2022 6:35,249.97333
01/01/2022 6:40,236.46666
01/01/2022 6:45,236
01/01/2022 6:50,249.33333
01/01/2022 6:55,262.14667
01/01/2022 7:00,274.4
01/01/2022 7:05,286.32
01/01/2022 7:10,297.85336
01/01/2022 7:15,308.68
01/01/2022 7:20,292.97333
01/01/2022 7:25,276.82666
01/01/2022 7:30,258.93332
01/01/2022 7:35,239.49335
01/01/2022 7:40,218.33333
01/01/2022 7:45,197.66667
01/01/2022 7:50,185.68001
01/01/2022 7:55,173.36
01/01/2022 8:00,162.2
01/01/2022 8:05,149.29333
01/01/2022 8:10,150.44
01/01/2022 8:15,148.92
01/01/2022 8:20,148.56
01/01/2022 8:25,149.10667
01/01/2022 8:30,132.8
01/01/2022 8:35,117.81333
01/01/2022 8:40,103.906654
01/01/2022 8:45,91.200005
01/01/2022 8:50,79.613335
01/01/2022 8:55,66.44
01/01/2022 9:00,70.746666
01/01/2022 9:05,84.026665
01/01/2022 9:10,67
01/01/2022 9:15,52.08
01/01/2022 9:20,39.04
01/01/2022 9:25,28.400002
01/01/2022 9:30,20.493334
01/01/2022 9:35,3.0533333
01/01/2022 9:40,6.5866666
01/01/2022 9:45,6.5866666
01/01/2022 9:50,6.44
01/01/2022 9:55,6.146667
01/01/2022 10:00,3.5466669
01/01/2022 10:05,3.5333335
01/01/2022 10:10,0.50666666
01/01/2022 10:15,1.8933333
01/01/2022 10:20,5.3466663
01/01/2022 10:25,12.5199995
01/01/2022 10:30,23.439997
01/01/2022 10:35,32.559998
01/01/2022 10:40,32.053333
01/01/2022 10:45,30.720001
01/01/2022 10:50,27.293335
01/01/2022 10:55,20.12
01/01/2022 11:00,9.333333
01/01/2022 11:05,0.21333332
01/01/2022 11:10,0.21333332
01/01/2022 11:15,0.16000001
01/01/2022 11:20,0.13333334
01/01/2022 11:25,0.13333334
01/01/2022 11:30,0.04
01/01/2022 11:35,0.04
01/01/2022 11:40,0.10666666
01/01/2022 11:45,10
01/01/2022 11:50,19.293333
01/01/2022 11:55,32.2
01/01/2022 12:00,43.693333
01/01/2022 12:05,53.02667
01/01/2022 12:10,61.440002
01/01/2022 12:15,58.48
01/01/2022 12:20,53.186665
01/01/2022 12:25,43.493332
01/01/2022 12:30,33.013336
01/01/2022 12:35,23.68
01/01/2022 12:40,15.2
01/01/2022 12:45,9.12
01/01/2022 12:50,5.346667
01/01/2022 12:55,2.1333334
01/01/2022 13:00,1.08
01/01/2022 13:05,1.08
01/01/2022 13:10,4.5333333
01/01/2022 13:15,3.68
01/01/2022 13:20,3.4533331
01/01/2022 13:25,3.4533331
01/01/2022 13:30,3.4533331
01/01/2022 13:35,3.4799998
01/01/2022 13:40,0.026666665
01/01/2022 13:45,0.026666665
01/01/2022 13:50,0.9866667
01/01/2022 13:55,10.12
01/01/2022 14:00,10.12
01/01/2022 14:05,10.346666
01/01/2022 14:10,10.346666
01/01/2022 14:15,10.533333
01/01/2022 14:20,9.573333
01/01/2022 14:25,0.43999997
01/01/2022 14:30,2.3066666
01/01/2022 14:35,2.0533333
01/01/2022 14:40,14.013333
01/01/2022 14:45,13.826667
01/01/2022 14:50,13.906667
01/01/2022 14:55,14.080001
01/01/2022 15:00,30.800001
01/01/2022 15:05,30.800001
01/01/2022 15:10,32.946667
01/01/2022 15:15,40.413334
01/01/2022 15:20,40.38
01/01/2022 15:25,40.433334
01/01/2022 15:30,21.926666
01/01/2022 15:35,28.446665
01/01/2022 15:40,24.5
01/01/2022 15:45,25.326666
01/01/2022 15:50,26.279999
01/01/2022 15:55,51.773335
01/01/2022 16:00,75.76
01/01/2022 16:05,98.013336
01/01/2022 16:10,97.53333
01/01/2022 16:15,107.920006
01/01/2022 16:20,131.68001
01/01/2022 16:25,136.05333
01/01/2022 16:30,144.22667
01/01/2022 16:35,147.90666
01/01/2022 16:40,170.09334
01/01/2022 16:45,176.89336
01/01/2022 16:50,183.53333
01/01/2022 16:55,186.45332
01/01/2022 17:00,186.49333
01/01/2022 17:05,187.01332
01/01/2022 17:10,188.69334
01/01/2022 17:15,197.84001
01/01/2022 17:20,211.61334
01/01/2022 17:25,224.68
01/01/2022 17:30,243.41333
01/01/2022 17:35,261.98666
01/01/2022 17:40,280.18668
01/01/2022 17:45,298.04
01/01/2022 17:50,306.37332
01/01/2022 17:55,313.70667
01/01/2022 18:00,315.88
01/01/2022 18:05,317.77335
01/01/2022 18:10,319.64
01/01/2022 18:15,320.6133
01/01/2022 18:20,320.24
01/01/2022 18:25,320.43997
01/01/2022 18:30,321.09335
01/01/2022 18:35,321.81332
01/01/2022 18:40,322.08
01/01/2022 18:45,322.19998
01/01/2022 18:50,321.47998
01/01/2022 18:55,320.86667
01/01/2022 19:00,319.76
01/01/2022 19:05,318.4
01/01/2022 19:10,317.61337
01/01/2022 19:15,316.65332
01/01/2022 19:20,316.74667
01/01/2022 19:25,316.22665
01/01/2022 19:30,316.31998
01/01/2022 19:35,311
01/01/2022 19:40,296.41333
01/01/2022 19:45,282.14667
01/01/2022 19:50,268.42667
01/01/2022 19:55,254.55998
01/01/2022 20:00,240.21332
01/01/2022 20:05,231.07997
01/01/2022 20:10,231.43999
01/01/2022 20:15,231.8
01/01/2022 20:20,231.49335
01/01/2022 20:25,231.54668
01/01/2022 20:30,231.69334
01/01/2022 20:35,232.38666
01/01/2022 20:40,232.12
01/01/2022 20:45,232.17334
01/01/2022 20:50,232.33331
01/01/2022 20:55,246.18666
01/01/2022 21:00,246.61333
01/01/2022 21:05,246.40666
01/01/2022 21:10,246.42
01/01/2022 21:15,246.40666
01/01/2022 21:20,247.20667
01/01/2022 21:25,233.73999
01/01/2022 21:30,233.57332
01/01/2022 21:35,233.46
01/01/2022 21:40,233.59334
01/01/2022 21:45,233.55334
01/01/2022 21:50,244.98003
01/01/2022 21:55,258.7667
01/01/2022 22:00,272.52
01/01/2022 22:05,286.80002
01/01/2022 22:10,300.97333
01/01/2022 22:15,314.96
01/01/2022 22:20,318.00668
01/01/2022 22:25,319.24667
01/01/2022 22:30,320.94
01/01/2022 22:35,322.51334
01/01/2022 22:40,323.84668
01/01/2022 22:45,324.4467
01/01/2022 22:50,323.78665
01/01/2022 22:55,322.49332
01/01/2022 23:00,321.16
01/01/2022 23:05,319.57333
01/01/2022 23:10,318.48
01/01/2022 23:15,318.26666
01/01/2022 23:20,318.25333
01/01/2022 23:25,318.84
01/01/2022 23:30,305.50668
01/01/2022 23:35,292.49332
01/01/2022 23:40,279.16
01/01/2022 23:45,265.77335
01/01/2022 23:50,252.31999
01/01/2022 23:55,238.81331
01/02/2022 0:00,236.64
01/02/2022 0:05,279.72
01/02/2022 0:10,294.13333
01/02/2022 0:15,301.26
01/02/2022 0:20,305.44
01/02/2022 0:25,303.24002
01/02/2022 0:30,303.28
01/02/2022 0:35,288.96
01/02/2022 0:40,274.44
01/02/2022 0:45,260.22665
01/02/2022 0:50,246.15999
01/02/2022 0:55,236.76
01/02/2022 1:00,236.58667
01/02/2022 1:05,250.58667
01/02/2022 1:10,264.34665
01/02/2022 1:15,278.29333
01/02/2022 1:20,292.09335
01/02/2022 1:25,300.89334
01/02/2022 1:30,301.06668
01/02/2022 1:35,286.90668
01/02/2022 1:40,273.32
01/02/2022 1:45,258.97333
01/02/2022 1:50,244.97334
01/02/2022 1:55,235.94666
01/02/2022 2:00,236.18669
01/02/2022 2:05,250.34666
01/02/2022 2:10,263.94666
01/02/2022 2:15,278.38666
01/02/2022 2:20,292.29333
01/02/2022 2:25,301.76
01/02/2022 2:30,301.54666
01/02/2022 2:35,287.86667
01/02/2022 2:40,274.30667
01/02/2022 2:45,260.01334
01/02/2022 2:50,246.2
01/02/2022 2:55,236.94666
01/02/2022 3:00,251.15999
01/02/2022 3:05,265.1733
01/02/2022 3:10,269.86667
01/02/2022 3:15,276.94003
01/02/2022 3:20,290.71335
01/02/2022 3:25,305.06
01/02/2022 3:30,304.9
01/02/2022 3:35,304.98
01/02/2022 3:40,300.31332
01/02/2022 3:45,293.22665
01/02/2022 3:50,279.19998
01/02/2022 3:55,265.19998
01/02/2022 4:00,250.94666
01/02/2022 4:05,236.49333
01/02/2022 4:10,236.18665
01/02/2022 4:15,250.12001
01/02/2022 4:20,263.93332
01/02/2022 4:25,277.66666
01/02/2022 4:30,291.69333
01/02/2022 4:35,305.72
01/02/2022 4:40,305.93332
01/02/2022 4:45,292.09335
01/02/2022 4:50,278.34668
01/02/2022 4:55,264.33334
01/02/2022 5:00,250.16002
01/02/2022 5:05,236.12
01/02/2022 5:10,235.78667
01/02/2022 5:15,250.17334
01/02/2022 5:20,263.90668
01/02/2022 5:25,277.57333
01/02/2022 5:30,291.9867
01/02/2022 5:35,305.93335
01/02/2022 5:40,306.25336
01/02/2022 5:45,291.54666
01/02/2022 5:50,277.72
01/02/2022 5:55,264.41333
01/02/2022 6:00,249.85333
01/02/2022 6:05,235.46667
01/02/2022 6:10,235.14667
01/02/2022 6:15,249.27998
01/02/2022 6:20,263.42667
01/02/2022 6:25,276.88
01/02/2022 6:30,290.96
01/02/2022 6:35,305.21335
01/02/2022 6:40,305
01/02/2022 6:45,290.74667
01/02/2022 6:50,275.86667
01/02/2022 6:55,260.84
01/02/2022 7:00,245.78667
01/02/2022 7:05,230.18666
01/02/2022 7:10,227.27998
01/02/2022 7:15,237.97333
01/02/2022 7:20,248.74666
01/02/2022 7:25,260.13333
01/02/2022 7:30,270.28
01/02/2022 7:35,274.94666
01/02/2022 7:40,266.28
01/02/2022 7:45,242.13332
01/02/2022 7:50,217.57332
01/02/2022 7:55,191.29333
01/02/2022 8:00,166.8
01/02/2022 8:05,143.41335
01/02/2022 8:10,133.06668
01/02/2022 8:15,136.41333
01/02/2022 8:20,140.17332
01/02/2022 8:25,143.10666
01/02/2022 8:30,145.78667
01/02/2022 8:35,138.97333
01/02/2022 8:40,129.48
01/02/2022 8:45,104.45334
01/02/2022 8:50,79.48
01/02/2022 8:55,54.426666
01/02/2022 9:00,28.053331
01/02/2022 9:05,25.253334
01/02/2022 9:10,26.546667
01/02/2022 9:15,30.72
01/02/2022 9:20,37.253334
01/02/2022 9:25,49.186665
01/02/2022 9:30,49.186665
01/02/2022 9:35,39.920002
01/02/2022 9:40,31.226667
01/02/2022 9:45,23.24
01/02/2022 9:50,13.2
01/02/2022 9:55,0.13333334
01/02/2022 10:00,0.13333334
01/02/2022 10:05,0.093333334
01/02/2022 10:10,6.7333336
01/02/2022 10:15,20
01/02/2022 10:20,20.013334
01/02/2022 10:25,20.013334
01/02/2022 10:30,20.013334
01/02/2022 10:35,20.013334
01/02/2022 10:40,13.28
01/02/2022 10:45,0.080000006
01/02/2022 10:50,3.1333332
01/02/2022 10:55,15.32
01/02/2022 11:00,24.186666
01/02/2022 11:05,45.399998
01/02/2022 11:10,64.96
01/02/2022 11:15,65.26666
01/02/2022 11:20,62.680004
01/02/2022 11:25,50.866665
01/02/2022 11:30,42.000004
01/02/2022 11:35,22.173332
01/02/2022 11:40,3.293333
01/02/2022 11:45,2.92
01/02/2022 11:50,2.8666666
01/02/2022 11:55,2.493333
01/02/2022 12:00,10.426666
01/02/2022 12:05,14.266666
01/02/2022 12:10,25.853333
01/02/2022 12:15,32.093334
01/02/2022 12:20,39.413334
01/02/2022 12:25,40.573334
01/02/2022 12:30,32.8
01/02/2022 12:35,28.653334
01/02/2022 12:40,16.84
01/02/2022 12:45,13.506667
01/02/2022 12:50,6.053333
01/02/2022 12:55,4.9066668
01/02/2022 13:00,10.746666
01/02/2022 13:05,14.773334
01/02/2022 13:10,24.279999
01/02/2022 13:15,31.106665
01/02/2022 13:20,30.92
