Date,Load
1.1.2023 00:00,414.0
1.1.2023 00:15,408.0
1.1.2023 00:30,408.0
1.1.2023 00:45,414.0
1.1.2023 01:00,414.0
1.1.2023 01:15,408.0
1.1.2023 01:30,414.0
1.1.2023 01:45,408.0
1.1.2023 02:00,396.0
1.1.2023 02:15,390.0
1.1.2023 02:30,390.0
1.1.2023 02:45,390.0
1.1.2023 03:00,390.0
1.1.2023 03:15,390.0
1.1.2023 03:30,390.0
1.1.2023 03:45,390.0
1.1.2023 04:00,390.0
1.1.2023 04:15,408.0
1.1.2023 04:30,414.0
1.1.2023 04:45,432.0
1.1.2023 05:00,492.0
1.1.2023 05:15,492.0
1.1.2023 05:30,498.0
1.1.2023 05:45,522.0
1.1.2023 06:00,504.0
1.1.2023 06:15,492.0
1.1.2023 06:30,480.0
1.1.2023 06:45,474.0
1.1.2023 07:00,468.0
1.1.2023 07:15,474.0
1.1.2023 07:30,492.0
1.1.2023 07:45,510.0
1.1.2023 08:00,540.0
1.1.2023 08:15,552.0
1.1.2023 08:30,564.0
1.1.2023 08:45,576.0
1.1.2023 09:00,582.0
1.1.2023 09:15,600.0
1.1.2023 09:30,624.0
1.1.2023 09:45,642.0
1.1.2023 10:00,660.0
1.1.2023 10:15,696.0
1.1.2023 10:30,720.0
1.1.2023 10:45,732.0
1.1.2023 11:00,762.0
1.1.2023 11:15,786.0
1.1.2023 11:30,810.0
1.1.2023 11:45,828.0
1.1.2023 12:00,834.0
1.1.2023 12:15,864.0
1.1.2023 12:30,870.0
1.1.2023 12:45,882.0
1.1.2023 13:00,888.0
1.1.2023 13:15,900.0
1.1.2023 13:30,900.0
1.1.2023 13:45,900.0
1.1.2023 14:00,924.0
1.1.2023 14:15,930.0
1.1.2023 14:30,960.0
1.1.2023 14:45,960.0
1.1.2023 15:00,930.0
1.1.2023 15:15,912.0
1.1.2023 15:30,876.0
1.1.2023 15:45,864.0
1.1.2023 16:00,876.0
1.1.2023 16:15,864.0
1.1.2023 16:30,852.0
1.1.2023 16:45,822.0
1.1.2023 17:00,792.0
1.1.2023 17:15,762.0
1.1.2023 17:30,720.0
1.1.2023 17:45,678.0
1.1.2023 18:00,654.0
1.1.2023 18:15,672.0
1.1.2023 18:30,678.0
1.1.2023 18:45,648.0
1.1.2023 19:00,624.0
1.1.2023 19:15,600.0
1.1.2023 19:30,576.0
1.1.2023 19:45,582.0
1.1.2023 20:00,552.0
1.1.2023 20:15,564.0
1.1.2023 20:30,564.0
1.1.2023 20:45,552.0
1.1.2023 21:00,528.0
1.1.2023 21:15,528.0
1.1.2023 21:30,528.0
1.1.2023 21:45,516.0
1.1.2023 22:00,486.0
1.1.2023 22:15,456.0
1.1.2023 22:30,444.0
1.1.2023 22:45,444.0
1.1.2023 23:00,444.0
1.1.2023 23:15,438.0
1.1.2023 23:30,444.0
1.1.2023 23:45,444.0
2.1.2023 00:00,438.0
2.1.2023 00:15,432.0
2.1.2023 00:30,426.0
2.1.2023 00:45,426.0
2.1.2023 01:00,426.0
2.1.2023 01:15,432.0
2.1.2023 01:30,438.0
2.1.2023 01:45,438.0
2.1.2023 02:00,438.0
2.1.2023 02:15,432.0
2.1.2023 02:30,432.0
2.1.2023 02:45,432.0
2.1.2023 03:00,444.0
2.1.2023 03:15,456.0
2.1.2023 03:30,462.0
2.1.2023 03:45,438.0
2.1.2023 04:00,426.0
2.1.2023 04:15,420.0
2.1.2023 04:30,420.0
2.1.2023 04:45,456.0
2.1.2023 05:00,504.0
2.1.2023 05:15,510.0
2.1.2023 05:30,534.0
2.1.2023 05:45,510.0
2.1.2023 06:00,516.0
2.1.2023 06:15,510.0
2.1.2023 06:30,492.0
2.1.2023 06:45,492.0
2.1.2023 07:00,486.0
2.1.2023 07:15,504.0
2.1.2023 07:30,504.0
2.1.2023 07:45,528.0
2.1.2023 08:00,552.0
2.1.2023 08:15,600.0
2.1.2023 08:30,600.0
2.1.2023 08:45,600.0
2.1.2023 09:00,618.0
2.1.2023 09:15,630.0
2.1.2023 09:30,630.0
2.1.2023 09:45,666.0
2.1.2023 10:00,672.0
2.1.2023 10:15,738.0
2.1.2023 10:30,750.0
2.1.2023 10:45,792.0
2.1.2023 11:00,834.0
2.1.2023 11:15,852.0
2.1.2023 11:30,888.0
2.1.2023 11:45,912.0
2.1.2023 12:00,936.0
2.1.2023 12:15,936.0
2.1.2023 12:30,960.0
2.1.2023 12:45,960.0
2.1.2023 13:00,960.0
2.1.2023 13:15,978.0
2.1.2023 13:30,936.0
2.1.2023 13:45,930.0
2.1.2023 14:00,948.0
2.1.2023 14:15,924.0
2.1.2023 14:30,936.0
2.1.2023 14:45,948.0
2.1.2023 15:00,984.0
2.1.2023 15:15,978.0
2.1.2023 15:30,936.0
2.1.2023 15:45,912.0
2.1.2023 16:00,900.0
2.1.2023 16:15,882.0
2.1.2023 16:30,864.0
2.1.2023 16:45,840.0
2.1.2023 17:00,810.0
2.1.2023 17:15,792.0
2.1.2023 17:30,786.0
2.1.2023 17:45,774.0
2.1.2023 18:00,792.0
2.1.2023 18:15,804.0
2.1.2023 18:30,786.0
2.1.2023 18:45,774.0
2.1.2023 19:00,768.0
2.1.2023 19:15,756.0
2.1.2023 19:30,756.0
2.1.2023 19:45,762.0
2.1.2023 20:00,720.0
2.1.2023 20:15,702.0
2.1.2023 20:30,702.0
2.1.2023 20:45,684.0
2.1.2023 21:00,660.0
2.1.2023 21:15,648.0
2.1.2023 21:30,648.0
2.1.2023 21:45,636.0
2.1.2023 22:00,612.0
2.1.2023 22:15,600.0
2.1.2023 22:30,594.0
2.1.2023 22:45,588.0
2.1.2023 23:00,576.0
2.1.2023 23:15,582.0
2.1.2023 23:30,576.0
2.1.2023 23:45,576.0
3.1.2023 00:00,570.0
3.1.2023 00:15,570.0
3.1.2023 00:30,564.0
3.1.2023 00:45,558.0
3.1.2023 01:00,558.0
3.1.2023 01:15,552.0
3.1.2023 01:30,552.0
3.1.2023 01:45,546.0
3.1.2023 02:00,552.0
3.1.2023 02:15,552.0
3.1.2023 02:30,552.0
3.1.2023 02:45,552.0
3.1.2023 03:00,558.0
3.1.2023 03:15,564.0
3.1.2023 03:30,564.0
3.1.2023 03:45,564.0
3.1.2023 04:00,564.0
3.1.2023 04:15,552.0
3.1.2023 04:30,522.0
3.1.2023 04:45,558.0
3.1.2023 05:00,618.0
3.1.2023 05:15,654.0
3.1.2023 05:30,654.0
3.1.2023 05:45,666.0
3.1.2023 06:00,666.0
3.1.2023 06:15,660.0
3.1.2023 06:30,648.0
3.1.2023 06:45,648.0
3.1.2023 07:00,654.0
3.1.2023 07:15,648.0
3.1.2023 07:30,660.0
3.1.2023 07:45,666.0
3.1.2023 08:00,684.0
3.1.2023 08:15,684.0
3.1.2023 08:30,714.0
3.1.2023 08:45,720.0
3.1.2023 09:00,702.0
3.1.2023 09:15,732.0
3.1.2023 09:30,756.0
3.1.2023 09:45,792.0
3.1.2023 10:00,804.0
3.1.2023 10:15,828.0
3.1.2023 10:30,888.0
3.1.2023 10:45,942.0
3.1.2023 11:00,936.0
3.1.2023 11:15,912.0
3.1.2023 11:30,954.0
3.1.2023 11:45,990.0
3.1.2023 12:00,960.0
3.1.2023 12:15,960.0
3.1.2023 12:30,954.0
3.1.2023 12:45,954.0
3.1.2023 13:00,972.0
3.1.2023 13:15,972.0
3.1.2023 13:30,960.0
3.1.2023 13:45,960.0
3.1.2023 14:00,954.0
3.1.2023 14:15,936.0
3.1.2023 14:30,942.0
3.1.2023 14:45,960.0
3.1.2023 15:00,966.0
3.1.2023 15:15,948.0
3.1.2023 15:30,888.0
3.1.2023 15:45,888.0
3.1.2023 16:00,888.0
3.1.2023 16:15,888.0
3.1.2023 16:30,876.0
3.1.2023 16:45,876.0
3.1.2023 17:00,864.0
3.1.2023 17:15,852.0
3.1.2023 17:30,852.0
3.1.2023 17:45,846.0
3.1.2023 18:00,882.0
3.1.2023 18:15,888.0
3.1.2023 18:30,828.0
3.1.2023 18:45,804.0
3.1.2023 19:00,786.0
3.1.2023 19:15,780.0
3.1.2023 19:30,786.0
3.1.2023 19:45,792.0
3.1.2023 20:00,744.0
3.1.2023 20:15,750.0
3.1.2023 20:30,738.0
3.1.2023 20:45,726.0
3.1.2023 21:00,708.0
3.1.2023 21:15,696.0
3.1.2023 21:30,690.0
3.1.2023 21:45,666.0
3.1.2023 22:00,642.0
3.1.2023 22:15,630.0
3.1.2023 22:30,624.0
3.1.2023 22:45,624.0
3.1.2023 23:00,624.0
3.1.2023 23:15,618.0
3.1.2023 23:30,612.0
3.1.2023 23:45,612.0
4.1.2023 00:00,606.0
4.1.2023 00:15,612.0
4.1.2023 00:30,612.0
4.1.2023 00:45,612.0
4.1.2023 01:00,612.0
4.1.2023 01:15,612.0
4.1.2023 01:30,612.0
4.1.2023 01:45,606.0
4.1.2023 02:00,600.0
